gene	E003	E004	E005	E006	E007	E008	E017	E021	E022	E028	E029	E032	E033	E034	E046	E050	E051	E055	E056	E057	E059	E080	E081	E082	E083	E084	E085	E086	E088	E089	E090	E091	E092	E093	E094	E097	E098	E100	E109	E114	E116	E117	E118	E119	E120	E121	E122	E123	E124	E125	E126	E127	E128
ENSG00000163170	8	9	5	4	7	5	4	11	9	3	3	6	3	14	3	11	10	10	8	4	5	4	3	4	5	6	2	6	3	1	4	10	6	3	2	6	4	3	7	13	4	3	2	2	3	4	3	16	2	2	5	3	4
ENSG00000163171	11	14	11	24	12	10	18	16	15	13	17	24	19	23	23	12	12	31	36	9	19	14	9	13	48	6	5	10	11	14	12	12	12	9	11	18	9	13	9	17	31	4	3	17	25	29	26	15	15	22	21	25	20
ENSG00000163191	15	11	10	11	7	12	15	16	13	17	19	13	12	19	16	12	13	23	18	19	7	15	2	3	9	15	8	13	12	12	12	24	12	11	15	19	13	24	15	21	5	13	9	20	18	18	9	13	20	9	20	30	12
ENSG00000163206	3	3	3	0	3	4	2	6	4	11	0	2	1	1	1	2	2	3	1	12	1	4	3	4	1	2	1	5	3	6	4	4	3	1	1	4	1	1	1	4	10	1	0	12	4	7	2	1	1	3	7	13	3
ENSG00000163207	3	5	5	0	1	2	0	3	4	11	0	0	0	1	4	2	2	4	2	9	2	1	3	3	0	3	0	3	1	0	1	6	1	0	1	1	1	0	1	5	6	1	0	7	3	4	2	0	0	3	8	10	3
ENSG00000163209	1	6	4	0	2	1	0	1	2	3	0	0	0	0	1	1	0	0	0	3	1	0	7	4	0	0	0	1	1	0	0	3	4	0	1	1	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	1	0
ENSG00000163214	2	3	1	1	1	1	4	3	3	3	4	1	3	1	1	2	3	5	3	3	3	1	1	2	3	9	4	5	6	1	1	4	4	3	1	3	2	4	3	3	2	2	1	4	5	2	3	5	3	1	4	6	1
ENSG00000163216	1	8	3	0	2	1	1	1	2	7	0	0	0	0	0	2	1	0	0	9	1	2	1	1	0	0	0	0	0	0	0	3	1	0	3	0	2	0	0	5	1	1	0	10	1	2	1	2	0	1	2	5	1
ENSG00000163217	0	4	3	11	1	0	8	0	1	1	8	1	1	0	5	4	5	0	0	1	1	3	2	1	20	0	0	3	6	3	1	6	0	4	1	1	0	0	0	3	1	0	1	0	9	6	9	6	4	9	3	2	9
ENSG00000163218	5	8	15	2	3	4	2	4	5	8	17	3	4	3	4	13	14	3	2	8	2	5	3	3	5	18	9	6	4	3	3	19	1	13	1	2	3	9	5	4	14	6	0	9	2	3	2	8	16	2	2	13	3
ENSG00000163219	4	8	4	12	5	5	12	8	6	11	28	44	28	52	27	26	17	11	11	10	8	12	5	4	8	4	3	10	16	10	10	14	12	36	8	13	6	6	10	5	13	2	3	10	12	15	7	12	24	9	10	16	13
ENSG00000163220	5	8	15	3	3	4	3	4	5	10	22	3	4	3	6	14	15	4	3	10	2	8	2	1	5	24	13	9	4	3	3	20	1	13	1	3	3	10	5	6	13	7	0	12	3	4	2	8	21	3	3	15	4
ENSG00000163221	2	2	7	2	0	3	2	2	2	14	24	1	2	1	8	7	6	2	3	11	1	6	1	2	3	16	11	8	3	4	4	20	0	3	0	3	3	10	2	3	1	4	0	15	2	2	1	2	24	2	3	18	2
ENSG00000163235	6	7	4	0	10	3	1	14	12	11	4	6	2	10	4	6	6	4	4	11	4	3	6	6	7	6	7	9	5	3	5	5	12	3	5	2	6	1	10	11	0	6	13	6	3	9	1	0	2	6	3	30	4
ENSG00000163239	6	5	0	2	6	6	1	6	6	3	5	9	2	7	3	14	8	3	2	3	5	11	1	2	8	2	1	10	11	9	8	5	9	3	1	14	1	10	5	3	4	3	1	1	3	2	19	8	5	1	1	4	1
ENSG00000163249	7	6	4	2	3	5	4	7	8	9	8	6	8	12	4	6	6	8	8	8	6	9	4	8	5	8	8	8	4	5	5	10	5	5	5	4	5	3	11	19	10	6	8	9	8	9	7	3	9	5	9	9	8
ENSG00000163251	20	15	8	6	15	15	7	19	19	3	8	11	4	9	8	12	10	14	9	4	6	16	6	6	5	25	19	16	15	7	8	18	13	10	11	10	11	14	28	11	6	3	16	5	3	7	7	12	8	8	8	5	11
ENSG00000163254	9	10	5	0	3	6	0	12	10	6	0	0	0	0	1	4	5	1	1	7	2	4	5	4	5	9	6	1	1	3	3	6	6	5	1	8	1	1	10	0	0	4	6	2	2	4	1	0	1	2	3	4	3
ENSG00000163257	4	4	3	8	6	3	5	4	4	3	6	9	4	17	7	6	6	12	6	10	5	6	5	8	12	6	4	6	11	7	9	5	6	8	4	6	3	4	5	6	10	5	3	7	4	8	12	10	6	8	13	6	7
ENSG00000163263	8	13	6	10	5	7	15	11	9	10	7	15	8	17	3	10	8	19	20	11	4	11	5	6	10	11	10	10	10	9	13	11	13	7	8	12	15	24	15	19	10	16	13	12	19	24	11	20	9	9	17	13	11
ENSG00000163273	13	7	1	4	7	8	6	9	16	5	2	5	2	7	2	9	9	10	9	6	7	9	4	8	11	4	5	10	8	16	10	8	9	10	1	4	8	15	1	9	2	2	12	4	7	17	9	5	3	5	9	1	6
ENSG00000163281	3	5	3	2	2	1	2	3	2	4	1	7	4	2	4	3	3	3	5	7	1	7	4	4	2	5	4	2	6	3	5	3	3	2	1	5	6	4	3	1	3	4	1	6	2	3	4	7	2	4	4	3	3
ENSG00000163283	20	12	12	10	11	14	4	17	19	7	1	1	5	7	2	16	11	13	11	5	2	6	3	2	1	0	0	6	4	2	2	22	8	12	1	5	1	2	4	12	2	5	9	2	7	9	1	1	3	6	7	1	6
ENSG00000163285	5	2	1	0	3	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	4	4	5	0	0	0	1	3	1	1	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000163286	20	17	6	4	15	18	1	25	21	4	1	0	0	2	0	13	12	9	11	5	3	6	1	2	2	3	0	8	6	2	2	16	15	4	1	1	1	1	9	8	0	0	7	1	3	5	0	1	1	5	1	1	4
ENSG00000163288	4	4	3	6	5	3	6	5	6	2	0	1	0	1	1	4	6	2	2	3	7	4	10	10	6	6	4	7	6	3	4	4	5	2	2	0	3	0	6	2	1	2	2	2	2	3	4	0	0	3	2	2	5
ENSG00000163291	4	7	4	5	4	3	5	7	5	4	7	5	8	10	7	7	8	7	6	3	6	7	5	9	11	10	8	6	6	7	9	10	6	5	3	4	3	5	10	5	4	2	1	3	4	5	7	12	4	5	6	2	6
ENSG00000163293	9	8	5	8	3	5	3	8	5	5	4	9	4	6	5	7	4	12	10	5	7	5	7	5	8	21	14	9	9	7	6	7	9	3	6	4	8	7	13	5	7	4	4	4	7	9	6	4	4	9	4	6	9
ENSG00000163295	10	2	2	3	4	5	4	11	7	3	3	9	6	12	3	7	4	7	7	2	4	9	4	3	5	6	5	15	3	9	7	4	7	9	2	7	2	9	12	8	2	4	12	2	6	7	3	2	4	1	3	3	3
ENSG00000163297	4	3	4	10	3	3	11	3	6	8	17	9	14	17	10	11	13	12	13	14	4	9	10	12	12	8	6	4	8	10	9	13	7	8	3	8	5	5	8	2	9	1	2	7	11	12	5	16	16	9	15	39	12
ENSG00000163312	1	1	3	3	3	1	2	5	3	2	1	7	4	5	6	4	4	1	1	2	3	3	2	2	1	4	3	2	2	2	2	3	2	2	3	6	2	2	5	2	4	1	3	1	4	5	5	4	1	3	4	4	2
ENSG00000163319	1	1	3	3	3	1	2	5	3	2	1	7	4	5	6	4	4	1	1	2	3	3	2	2	1	4	3	2	2	2	2	3	2	2	3	6	2	2	5	2	4	1	3	1	4	5	5	4	1	3	4	4	2
ENSG00000163320	5	6	2	5	4	3	12	7	8	6	7	7	7	8	8	11	6	8	9	5	9	7	4	4	5	4	3	6	4	4	4	5	5	5	3	9	4	7	10	3	11	5	2	8	11	7	10	10	6	7	10	6	8
ENSG00000163322	3	6	4	3	4	2	4	5	7	2	5	5	5	8	3	4	5	3	4	3	1	2	3	2	5	7	3	4	5	1	1	3	3	5	2	2	1	2	3	5	2	1	6	1	3	3	3	15	4	2	2	4	4
ENSG00000163328	6	4	6	5	6	5	4	3	4	1	4	9	12	16	11	5	5	6	5	5	6	4	6	8	3	7	5	8	6	3	3	5	6	7	6	8	5	3	9	4	8	1	1	2	6	8	4	5	3	5	6	9	6
ENSG00000163331	1	4	1	2	2	4	1	1	1	11	0	0	0	0	1	2	2	3	1	8	9	4	2	2	2	10	6	5	7	3	3	3	6	3	3	4	0	0	3	1	0	1	1	8	7	7	2	0	0	5	15	8	6
ENSG00000163344	12	9	9	9	10	5	7	10	13	6	9	30	28	45	11	21	21	15	12	6	6	22	10	9	13	13	10	11	12	19	11	15	17	18	9	28	9	16	17	13	16	7	12	7	10	13	5	10	9	4	12	12	4
ENSG00000163346	20	21	18	18	24	12	14	21	24	12	16	35	36	48	22	23	25	30	25	10	13	35	16	15	20	23	21	26	23	30	25	22	27	27	23	46	24	35	30	31	27	13	17	12	17	27	12	20	15	14	23	32	15
ENSG00000163347	3	6	1	11	3	3	14	2	4	17	2	1	2	4	2	7	4	13	15	19	6	23	7	3	8	13	10	9	10	6	4	12	9	10	7	9	13	6	6	16	2	10	6	31	11	11	5	0	2	13	11	15	13
ENSG00000163348	17	17	14	14	19	11	11	17	18	12	14	26	29	43	20	19	24	27	21	9	12	34	12	11	15	21	18	22	20	25	21	19	25	21	20	42	22	29	28	30	22	12	14	9	15	24	11	17	13	12	19	27	14
ENSG00000163349	4	6	4	11	6	5	12	7	4	6	16	10	12	40	23	10	14	8	10	5	9	15	7	7	9	10	10	11	9	11	7	12	12	27	9	18	13	12	16	4	9	6	6	7	12	14	11	25	17	11	9	4	10
ENSG00000163352	24	19	14	14	20	20	20	27	23	16	22	22	22	46	21	24	24	25	24	15	17	26	18	14	15	23	21	33	22	19	21	25	25	35	25	36	27	31	45	35	21	22	17	14	17	27	15	26	30	18	24	33	21
ENSG00000163354	13	10	11	11	10	6	12	6	13	13	14	16	18	24	11	16	22	12	15	14	6	10	7	6	13	15	17	7	16	13	13	23	16	16	15	26	12	35	34	30	11	21	15	11	10	15	9	12	20	10	11	24	9
ENSG00000163357	13	10	11	11	10	6	12	6	13	13	14	16	18	24	11	16	22	12	15	14	6	10	7	6	13	15	17	7	16	13	13	23	16	16	15	26	12	35	34	30	11	21	15	11	10	15	9	12	20	10	11	24	9
ENSG00000163359	3	7	4	16	5	5	32	6	6	6	1	3	8	18	3	4	2	25	22	6	6	5	2	4	12	5	2	11	27	20	25	7	12	19	3	34	7	18	2	4	3	2	2	8	12	15	2	0	1	11	26	4	11
ENSG00000163362	15	12	20	3	8	8	2	19	23	12	8	8	12	22	25	9	5	5	4	14	3	12	5	3	7	25	17	24	10	6	6	22	23	8	8	1	9	1	34	27	25	2	12	6	9	13	2	3	7	5	1	18	3
ENSG00000163374	4	8	8	5	6	3	7	8	11	5	5	5	6	9	3	6	7	5	5	11	6	7	4	4	8	4	3	4	5	4	5	6	6	3	4	7	5	7	13	6	7	8	5	4	5	6	4	14	5	4	6	11	8
ENSG00000163376	7	11	3	4	6	7	9	12	9	5	4	11	6	4	4	8	7	7	6	6	3	8	7	6	10	4	6	5	3	5	8	11	2	6	1	5	3	6	7	4	11	0	3	7	5	7	5	19	8	5	8	6	5
ENSG00000163377	7	3	3	0	6	6	0	5	6	2	0	0	0	0	0	2	3	3	2	5	1	4	2	2	2	1	2	3	3	2	3	2	5	1	2	1	2	0	1	1	0	1	5	1	0	1	1	0	0	1	0	1	1
ENSG00000163378	8	11	4	9	4	8	13	11	10	7	3	6	4	6	5	5	2	12	11	10	7	10	5	7	6	3	3	6	12	7	8	4	3	6	2	14	6	13	4	4	2	1	1	7	11	9	13	6	5	9	8	8	11
ENSG00000163380	2	1	4	4	2	2	5	1	2	4	2	1	1	4	1	4	4	7	11	4	5	3	4	2	25	4	2	2	7	8	6	14	4	2	4	1	2	17	5	1	1	8	1	4	17	18	6	3	3	5	5	2	5
ENSG00000163382	13	12	11	14	17	15	8	19	13	11	9	22	19	29	16	16	18	16	13	14	13	11	11	11	12	11	11	21	7	9	11	10	23	29	8	9	8	16	13	29	16	20	9	9	12	17	12	16	10	6	14	17	7
ENSG00000163386	9	3	7	8	13	9	17	10	13	11	13	28	19	26	20	17	15	18	14	5	11	8	3	6	18	9	8	22	11	26	30	16	15	21	7	36	17	24	9	7	11	3	3	12	18	28	13	12	10	14	17	20	10
ENSG00000163389	4	2	2	5	4	2	8	6	4	5	7	6	6	7	5	9	5	5	7	6	5	5	3	9	4	6	7	8	7	4	3	5	6	5	2	7	7	9	9	4	10	4	4	4	5	6	6	5	6	5	4	5	5
ENSG00000163393	5	7	4	5	8	4	1	9	11	4	7	6	5	7	7	7	6	9	8	5	6	7	5	7	8	5	1	4	5	2	6	6	2	6	4	3	5	1	2	5	4	6	5	6	4	12	0	2	9	1	7	18	2
ENSG00000163394	0	2	1	1	3	0	5	0	3	0	0	1	0	0	0	0	0	12	11	3	2	3	5	5	4	0	0	5	9	4	3	2	10	0	6	4	0	0	1	0	0	1	1	1	13	14	0	0	0	9	8	0	10
ENSG00000163395	4	3	7	3	5	4	5	5	5	9	6	3	3	2	4	3	4	13	14	9	2	6	4	6	7	8	6	9	8	14	14	4	17	2	5	6	7	18	9	12	3	8	5	9	12	11	5	4	4	5	10	9	9
ENSG00000163399	9	11	7	13	8	7	10	9	9	8	11	17	17	34	16	10	11	18	19	16	17	25	13	16	30	29	19	14	20	10	19	8	19	13	15	24	18	15	36	5	13	9	7	9	16	26	17	20	8	9	14	14	12
ENSG00000163412	7	7	6	4	10	9	3	10	10	4	7	15	8	23	17	15	16	4	6	4	4	10	10	11	9	6	7	11	10	9	10	12	15	19	5	12	10	10	11	4	2	2	4	3	5	6	4	2	16	5	4	6	7
ENSG00000163421	13	8	3	0	9	8	0	12	17	0	7	1	0	8	2	8	5	3	1	0	0	4	6	8	2	1	0	6	6	2	8	4	4	4	0	2	0	2	1	1	0	0	0	1	0	0	0	6	6	0	1	0	0
ENSG00000163424	1	3	1	2	1	2	4	3	4	4	0	1	0	5	3	0	1	4	3	4	2	3	0	0	2	3	4	1	3	1	2	5	6	1	2	0	1	0	1	9	1	5	2	4	5	3	1	1	0	3	3	4	3
ENSG00000163428	5	3	4	6	7	3	7	4	4	6	3	3	5	7	4	6	8	8	7	4	7	8	2	2	4	6	8	3	7	5	4	3	3	5	5	5	5	3	5	6	12	3	3	3	7	5	6	5	3	4	8	3	5
ENSG00000163430	16	19	21	12	8	12	19	20	15	7	1	0	0	0	0	7	4	22	23	11	14	12	14	8	26	15	2	18	20	17	16	24	20	6	2	15	9	13	0	10	0	5	2	4	24	31	15	0	2	19	20	13	20
ENSG00000163431	6	7	6	12	6	6	16	9	6	4	5	5	3	8	2	5	3	13	16	5	4	7	3	3	6	5	2	12	8	12	13	9	10	4	4	23	6	11	6	8	2	8	3	4	9	14	5	13	2	6	12	6	10
ENSG00000163440	1	2	1	0	0	0	0	1	1	5	3	0	0	0	1	1	0	2	0	5	0	1	0	0	0	0	0	0	0	0	1	5	1	7	2	0	0	1	0	0	0	1	0	4	3	3	1	11	2	0	2	6	1
ENSG00000163444	9	8	3	11	5	5	7	8	14	4	7	12	10	16	12	10	7	11	10	5	6	9	5	8	6	9	7	7	8	7	7	7	10	7	6	11	11	10	9	12	7	7	10	4	7	13	7	11	9	4	8	5	3
ENSG00000163449	6	8	2	4	8	3	5	7	5	4	2	4	3	14	5	5	1	7	7	3	8	9	7	11	2	16	11	4	4	5	4	4	4	10	2	5	1	2	8	8	8	1	11	2	10	12	0	7	2	7	2	1	7
ENSG00000163453	2	3	8	21	6	2	12	5	6	12	8	0	0	1	5	5	7	14	13	12	16	11	5	6	22	4	4	22	19	16	15	9	13	7	6	22	6	11	6	14	2	8	6	8	16	19	18	2	6	15	12	27	18
ENSG00000163462	17	19	11	14	17	15	10	24	26	12	18	36	26	28	14	14	21	16	14	9	8	15	16	16	11	16	14	33	19	19	23	19	47	20	26	29	25	32	17	18	12	13	8	10	6	11	17	11	20	9	14	11	10
ENSG00000163463	16	18	11	13	17	14	10	23	25	12	18	34	26	25	14	14	21	16	14	9	8	15	15	15	11	16	14	31	18	18	21	17	45	20	25	26	24	30	17	18	12	13	8	10	6	11	17	11	20	9	14	11	10
ENSG00000163464	4	3	4	2	3	2	1	6	5	12	6	7	5	6	7	5	6	6	4	12	4	8	1	1	2	4	4	4	4	3	5	14	3	6	5	2	6	1	5	9	4	1	4	8	7	6	2	6	6	3	7	13	3
ENSG00000163466	5	4	8	11	3	3	7	2	5	10	13	8	14	29	19	12	9	11	15	7	10	3	7	5	5	11	9	6	7	9	9	10	16	10	11	15	7	9	13	7	16	3	4	6	4	9	9	12	9	10	10	50	14
ENSG00000163467	5	4	8	8	5	7	7	6	9	4	5	10	10	14	6	6	7	9	10	4	8	8	5	4	4	4	3	6	4	3	2	7	7	6	2	7	2	6	5	9	7	6	4	3	5	8	5	10	3	3	6	10	7
ENSG00000163468	5	4	8	8	4	7	7	6	9	4	5	10	10	13	5	6	7	9	10	4	8	8	4	3	4	4	3	6	4	3	2	7	7	6	2	6	2	5	5	8	7	6	4	3	5	8	5	10	3	3	6	10	7
ENSG00000163472	5	7	5	8	7	3	10	4	8	10	9	14	7	18	5	5	7	15	11	10	7	9	5	8	9	10	3	12	7	9	9	11	9	8	6	14	5	20	8	18	8	14	7	9	11	10	10	7	10	8	10	11	12
ENSG00000163479	10	6	5	3	11	2	6	12	7	4	6	9	8	12	8	4	3	16	10	3	4	8	2	3	6	7	5	10	13	6	7	6	13	5	10	9	2	7	16	11	7	12	13	5	8	10	6	9	6	6	4	8	5
ENSG00000163481	6	8	9	6	7	6	9	5	6	5	7	9	8	12	9	10	7	11	7	4	5	9	4	4	4	8	5	7	8	9	5	7	6	5	4	7	6	12	9	9	4	7	6	6	6	11	9	7	4	7	9	8	9
ENSG00000163482	6	8	9	6	7	6	9	5	6	5	7	9	8	12	9	10	7	11	7	4	5	9	4	4	4	8	5	7	8	9	5	7	6	5	4	7	6	12	9	9	4	7	6	6	6	11	9	7	4	7	9	8	9
ENSG00000163485	7	19	5	7	12	8	6	14	15	8	8	1	0	1	4	10	10	5	8	3	10	10	13	17	23	3	1	10	13	17	13	16	11	3	4	3	15	11	5	8	2	1	3	4	25	39	1	2	6	8	7	5	8
ENSG00000163486	2	6	2	5	1	1	14	2	5	2	3	3	3	2	3	3	3	14	14	3	7	4	16	13	10	0	0	4	11	9	10	8	4	2	1	4	4	5	4	1	2	2	1	1	14	19	7	7	5	9	15	2	14
ENSG00000163491	7	6	2	8	2	5	5	6	6	7	5	3	3	6	6	3	7	9	10	7	7	7	6	5	5	8	6	4	9	3	4	6	4	5	5	4	4	2	10	6	7	4	9	6	6	4	10	2	6	3	7	4	7
ENSG00000163492	7	10	3	3	5	3	3	9	11	8	2	9	8	6	5	6	4	8	7	3	3	18	13	10	17	4	3	4	9	8	18	4	4	7	2	8	11	23	3	2	9	2	1	5	10	14	6	2	1	4	6	1	6
ENSG00000163497	30	27	4	5	31	23	4	36	30	9	2	15	8	21	3	20	14	15	14	8	5	18	5	5	6	16	12	12	11	10	10	9	22	10	6	3	17	9	21	9	3	3	12	7	7	15	5	8	4	4	5	7	4
ENSG00000163499	31	26	4	5	31	24	4	37	31	10	2	17	8	22	3	20	15	15	14	8	5	19	5	5	6	17	12	14	11	10	10	9	23	10	6	3	17	8	22	11	3	3	12	7	7	15	5	8	3	4	5	7	4
ENSG00000163501	12	5	1	4	15	8	7	11	10	8	2	13	4	9	3	9	6	15	12	1	3	5	3	5	5	19	20	12	7	4	6	5	34	5	11	4	3	3	21	9	2	0	15	3	6	11	5	3	3	6	5	4	5
ENSG00000163507	5	4	2	3	6	3	2	4	4	3	3	12	7	11	8	6	3	7	7	1	8	11	3	7	3	13	3	2	8	2	5	2	4	6	2	4	3	4	7	1	6	2	2	3	2	4	1	10	2	3	4	4	4
ENSG00000163508	36	19	5	7	41	20	2	36	28	9	3	27	12	42	27	15	15	28	21	12	6	10	25	27	10	14	11	19	16	11	13	5	18	16	4	6	10	5	12	11	6	3	9	5	2	14	6	0	3	3	13	6	3
ENSG00000163510	3	8	3	3	5	3	6	3	5	6	4	1	1	4	2	7	6	8	10	5	1	2	5	6	2	3	2	3	3	2	4	2	4	2	4	1	2	7	3	5	7	4	3	6	5	7	3	17	6	7	9	7	7
ENSG00000163512	2	2	4	5	1	1	5	2	3	3	4	3	5	12	6	9	6	5	4	2	5	5	3	4	2	3	5	3	8	6	6	2	7	6	3	5	5	5	6	4	4	2	2	6	6	4	3	6	3	2	8	9	2
ENSG00000163513	3	8	14	17	2	3	8	5	4	11	14	24	34	74	28	11	9	18	22	20	7	13	2	1	11	14	11	7	9	7	8	20	12	22	12	6	11	16	16	17	2	9	11	15	15	20	38	1	17	12	13	48	11
ENSG00000163515	0	0	0	0	0	1	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	3	0	0	2	1	0	1	0	0	2	1	4	1	0	1	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0
ENSG00000163516	8	9	11	5	9	4	13	14	13	5	14	18	21	26	15	16	20	16	12	6	7	10	7	6	10	7	14	23	13	12	13	15	13	21	10	24	14	20	13	19	14	9	15	6	10	12	10	8	16	8	10	12	7
ENSG00000163517	11	11	5	8	10	14	6	16	17	9	7	17	8	22	11	8	9	12	13	13	7	10	11	5	12	16	14	14	15	14	19	29	14	16	4	8	11	16	17	16	5	8	8	7	11	16	4	15	10	7	16	13	9
ENSG00000163518	2	4	1	1	1	1	1	3	3	2	2	16	9	3	6	5	6	1	1	2	1	2	3	2	1	4	1	1	2	1	1	1	1	3	1	1	1	1	1	1	5	1	1	2	1	1	1	1	2	1	1	1	1
ENSG00000163519	2	2	0	0	4	1	0	2	3	1	0	0	14	32	6	1	0	0	0	0	3	1	4	1	0	4	1	0	0	0	0	2	2	23	1	0	0	0	6	1	3	0	0	1	1	1	0	1	0	1	0	0	2
ENSG00000163520	11	18	8	11	8	8	11	16	18	10	3	4	3	7	3	13	9	22	22	19	3	11	9	6	9	2	0	13	16	20	22	31	12	37	2	5	8	31	0	10	0	11	5	5	20	18	3	12	2	14	34	11	13
ENSG00000163521	8	9	5	8	13	4	9	13	11	7	22	14	21	25	14	19	22	20	18	10	6	12	5	4	9	13	12	20	16	13	13	15	19	24	8	21	16	26	14	24	17	8	15	9	15	17	7	15	17	9	12	21	9
ENSG00000163527	6	8	6	9	6	2	5	5	5	7	16	11	13	19	9	13	17	8	9	8	9	5	4	5	5	11	9	9	11	7	7	15	5	12	4	12	7	11	8	10	17	5	4	8	7	9	6	12	17	3	11	9	7
ENSG00000163528	6	8	10	7	5	5	8	7	9	7	10	6	8	12	8	11	10	15	9	11	2	11	8	8	6	17	15	12	9	10	5	11	12	4	9	14	14	27	11	17	7	7	5	9	13	14	5	10	7	7	13	21	10
ENSG00000163530	6	9	1	2	3	7	1	8	14	0	0	1	0	1	2	4	5	0	0	0	2	0	4	0	1	0	0	4	4	1	1	6	2	1	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	1
ENSG00000163531	9	9	6	2	7	8	2	13	11	7	1	8	1	1	2	4	4	6	6	4	5	12	12	13	8	5	3	8	5	8	5	5	6	3	2	11	7	5	3	4	2	1	1	4	11	11	1	2	1	5	9	3	7
ENSG00000163534	0	0	2	0	1	0	0	0	0	1	2	16	5	0	2	3	7	0	0	0	1	1	2	1	0	0	0	0	0	1	0	1	0	1	1	0	0	1	0	2	4	0	0	0	1	1	0	0	2	1	0	0	0
ENSG00000163535	2	6	3	3	2	4	6	3	3	4	3	6	9	10	7	4	6	7	5	5	4	7	4	5	6	8	6	3	8	5	7	4	11	10	2	8	6	9	8	7	5	3	3	4	6	6	4	6	3	2	5	3	4
ENSG00000163536	4	5	2	6	4	1	6	3	6	5	6	8	5	8	4	6	5	3	6	3	7	5	3	4	11	7	3	4	9	7	2	9	5	4	8	4	5	3	8	7	5	4	7	2	6	6	5	16	6	2	5	5	5
ENSG00000163539	8	7	5	10	4	5	8	6	8	6	5	5	4	8	6	5	6	8	6	5	5	6	12	8	5	6	3	5	13	9	8	5	8	6	5	9	5	7	5	9	5	3	4	5	7	11	6	14	5	7	7	7	10
ENSG00000163541	3	12	5	3	3	2	5	4	6	5	1	2	4	5	6	6	4	5	5	4	7	4	4	7	4	14	8	12	14	3	8	10	4	5	4	3	6	4	13	5	5	2	5	5	5	2	2	4	4	5	5	2	5
ENSG00000163545	13	14	12	14	22	9	20	18	17	9	13	31	14	26	19	10	14	21	21	14	6	15	11	13	9	24	18	16	17	10	10	13	13	14	7	42	21	15	22	43	13	12	10	7	13	16	11	9	12	14	17	42	15
ENSG00000163554	0	0	1	1	0	1	0	1	1	0	3	0	0	0	0	3	2	0	0	0	3	2	1	1	0	0	0	0	0	2	4	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	16	2	0	0	0	0
ENSG00000163558	4	7	4	7	5	5	10	6	5	5	3	4	3	8	7	8	5	12	11	9	3	6	3	3	3	10	10	6	9	4	3	7	13	2	6	8	5	5	11	6	5	15	4	9	7	7	4	5	3	8	8	14	12
ENSG00000163563	0	0	0	3	0	0	0	0	0	0	11	3	3	1	3	4	5	0	0	1	4	1	2	1	0	0	0	0	0	1	2	1	1	4	0	1	1	1	1	0	3	0	0	0	0	0	0	6	12	0	0	1	0
ENSG00000163564	0	1	0	0	0	0	0	0	1	2	2	2	5	17	9	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	2	0	0	4	0	0	0	0	1	0	0	1	0
ENSG00000163565	10	10	5	13	7	7	12	9	8	6	10	10	11	21	19	11	12	14	18	13	16	15	5	4	12	11	9	11	12	12	16	14	14	17	6	22	11	10	14	4	14	7	0	9	11	9	12	6	9	8	15	9	11
ENSG00000163568	2	4	4	9	2	3	5	2	3	7	13	16	8	7	15	11	10	16	13	6	9	5	1	2	1	1	1	1	1	4	4	7	1	4	0	2	5	5	4	4	10	4	1	6	8	9	8	3	10	7	13	11	7
ENSG00000163576	6	9	6	6	5	5	6	7	8	8	8	5	8	6	6	8	7	6	3	5	5	11	7	4	5	9	6	7	6	7	5	11	3	5	5	5	5	4	7	13	7	9	2	4	7	3	4	21	6	5	4	27	10
ENSG00000163577	2	4	3	4	1	1	4	3	3	5	1	7	4	10	8	6	5	7	6	3	3	3	5	4	3	5	3	3	8	6	6	4	6	5	2	4	3	4	6	2	2	2	2	3	4	5	2	8	1	3	5	3	5
ENSG00000163581	3	4	5	5	2	0	5	2	3	3	0	0	0	0	1	2	2	5	8	3	4	3	5	3	5	25	23	7	11	5	3	4	6	1	1	1	9	5	12	2	1	1	6	6	7	5	1	5	0	6	7	6	3
ENSG00000163584	7	14	2	5	1	5	9	10	12	4	3	7	5	8	4	3	3	10	14	5	3	4	5	4	5	13	7	8	8	9	7	5	5	3	4	6	3	7	5	5	6	6	3	3	5	8	2	11	3	3	7	22	6
ENSG00000163586	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	2	1	0	0	6	17	16	0	4	3	2	0	1	0	0	0	0	2	34	2	0	0	12	0	1	3	0	0	0	0	2	0	0
ENSG00000163590	11	7	6	3	4	5	2	8	10	2	6	6	5	5	5	13	10	6	4	1	4	10	14	18	7	6	6	8	7	7	7	6	8	7	4	8	6	8	4	4	2	10	2	1	3	5	5	4	4	4	9	3	5
ENSG00000163596	6	4	2	6	3	2	6	7	6	2	3	3	4	7	4	3	5	4	3	4	3	5	7	6	5	3	5	8	2	5	8	8	3	2	2	4	7	6	6	5	4	1	4	2	7	3	4	5	3	3	3	1	4
